
9/9/2019 11:35,51,,5.18,2,2
9/9/2019 11:35,51,,3.66,3,1
9/9/2019 11:35,50,,5.49,4,1
9/9/2019 11:35,47,,4.88,2,2
9/9/2019 11:35,48,,4.27,3,1
9/9/2019 11:35,51,,4.27,3,1
9/9/2019 11:35,51,,4.88,2,2
9/9/2019 11:35,40,,3.96,2,2
9/9/2019 11:35,37,,4.27,2,2
9/9/2019 11:35,55,,4.88,4,1
9/9/2019 11:35,48,,3.66,3,1
9/9/2019 11:35,50,,4.27,3,1
9/9/2019 11:35,43,,4.27,3,1
9/9/2019 11:35,42,,3.66,1,2
9/9/2019 11:35,35,,4.27,4,1
9/9/2019 11:35,39,,5.49,2,2
9/9/2019 11:35,29,,3.35,1,2
9/9/2019 11:35,27,,2.74,2,2
9/9/2019 11:35,39,,3.35,1,2
9/9/2019 11:35,34,,3.05,2,2
9/9/2019 11:35,40,,3.66,1,2
9/9/2019 11:35,51,,3.96,2,2
9/9/2019 11:35,40,,2.74,2,2
9/9/2019 11:35,47,,5.79,1,2
9/9/2019 11:36,43,,4.27,1,2
9/9/2019 11:36,31,,3.66,2,2
9/9/2019 11:36,50,,4.57,1,2
9/9/2019 11:36,42,,4.27,2,2
9/9/2019 11:36,39,,4.27,2,2
9/9/2019 11:36,51,,4.88,1,2
9/9/2019 11:36,58,,8.53,3,1
9/9/2019 11:36,37,,3.96,2,2
9/9/2019 11:36,53,,4.57,1,2
9/9/2019 11:36,39,,2.74,2,2
9/9/2019 11:36,58,,4.57,3,1
9/9/2019 11:36,50,,4.57,2,2
9/9/2019 11:36,42,,3.96,1,2
9/9/2019 11:36,55,,4.57,4,1
9/9/2019 11:36,37,,3.96,2,2
9/9/2019 11:36,35,,2.74,2,2
9/9/2019 11:36,76,,4.88,3,1
9/9/2019 11:36,82,,5.49,3,1
9/9/2019 11:36,51,,10.67,2,2
9/9/2019 11:36,42,,4.57,2,2
9/9/2019 11:36,43,,4.57,1,2
9/9/2019 11:36,47,,3.05,4,1
9/9/2019 11:36,51,,3.66,3,1
9/9/2019 11:36,43,,5.18,4,1
9/9/2019 11:36,42,,3.96,1,2
9/9/2019 11:36,40,,4.88,4,1
9/9/2019 11:36,40,,3.96,4,1
9/9/2019 11:36,42,,3.66,3,1
9/9/2019 11:36,39,,5.79,3,1
9/9/2019 11:36,29,,3.35,1,2
9/9/2019 11:36,39,,5.49,3,1
9/9/2019 11:36,42,,2.74,4,1
9/9/2019 11:36,37,,3.66,3,1
9/9/2019 11:36,35,,4.27,1,2
9/9/2019 11:36,32,,3.66,3,1
9/9/2019 11:36,23,,2.74,1,2
9/9/2019 11:36,42,,6.4,4,1
9/9/2019 11:36,43,,5.18,2,2
9/9/2019 11:36,27,,5.18,3,1
9/9/2019 11:36,45,,4.27,4,1
9/9/2019 11:36,35,,3.96,1,2
9/9/2019 11:36,31,,2.74,2,2
9/9/2019 11:36,43,,4.88,4,1
9/9/2019 11:36,29,,4.88,3,1
9/9/2019 11:37,43,,3.66,4,1
9/9/2019 11:37,37,,3.96,2,2
9/9/2019 11:37,42,,4.27,1,2
9/9/2019 11:37,64,,6.1,2,2
9/9/2019 11:37,66,,7.62,1,2
9/9/2019 11:37,55,,3.35,2,2
9/9/2019 11:37,71,,7.62,2,2
9/9/2019 11:37,47,,4.27,2,2
9/9/2019 11:37,45,,3.66,2,2
9/9/2019 11:37,60,,4.57,2,2
9/9/2019 11:37,51,,3.05,2,2
9/9/2019 11:37,48,,4.88,3,1
9/9/2019 11:37,50,,4.27,1,2
9/9/2019 11:37,51,,4.57,3,1
9/9/2019 11:37,56,,4.88,3,1
9/9/2019 11:37,53,,4.88,4,1
9/9/2019 11:37,48,,4.27,4,1
9/9/2019 11:37,51,,3.66,4,1
9/9/2019 11:37,45,,4.27,3,1
9/9/2019 11:37,58,,5.18,2,2
9/9/2019 11:37,48,,5.49,4,1
9/9/2019 11:38,48,,5.49,4,1
9/9/2019 11:38,42,,3.66,3,1
9/9/2019 11:38,48,,8.84,4,1
9/9/2019 11:38,43,,4.57,2,2
9/9/2019 11:38,39,,4.57,3,1
9/9/2019 11:38,48,,6.4,2,2
9/9/2019 11:38,47,,6.4,4,1
9/9/2019 11:38,39,,4.27,3,1
9/9/2019 11:38,39,,4.27,3,1
9/9/2019 11:38,50,,4.27,2,2
9/9/2019 11:38,35,,3.66,3,1
9/9/2019 11:38,47,,5.49,4,1
9/9/2019 11:38,34,,4.57,3,1
9/9/2019 11:38,40,,3.96,2,2
9/9/2019 11:38,45,,5.18,1,2
9/9/2019 11:38,35,,5.18,3,1
9/9/2019 11:38,55,,6.71,2,2
9/9/2019 11:38,39,,4.27,2,2
9/9/2019 11:38,32,,5.49,3,1
9/9/2019 11:38,40,,4.88,2,2
9/9/2019 11:38,26,,5.49,3,1
9/9/2019 11:38,39,,4.88,2,2
9/9/2019 11:38,32,,2.74,1,2
9/9/2019 11:38,45,,5.18,2,2
9/9/2019 11:38,39,,3.96,2,2
9/9/2019 11:38,45,,4.27,1,2
9/9/2019 11:38,35,,4.27,2,2
9/9/2019 11:38,19,,2.74,2,2
9/9/2019 11:38,35,,2.74,1,2
9/9/2019 11:38,40,,3.96,2,2
9/9/2019 11:38,55,,3.66,1,2
9/9/2019 11:38,42,,6.4,2,2
9/9/2019 11:38,43,,5.18,2,2
9/9/2019 11:38,45,,3.66,1,2
9/9/2019 11:38,55,,3.66,3,1
9/9/2019 11:38,56,,4.57,2,2
9/9/2019 11:39,47,,5.18,1,2
9/9/2019 11:39,51,,3.35,2,2
9/9/2019 11:39,69,,4.27,3,1
9/9/2019 11:39,48,,4.57,4,1
9/9/2019 11:39,37,,3.35,2,2
